ticker,name_cn,date,close,turnover_rate
HSCIT.HK,电讯,2025-06-13,1814.76,0.672
HSCIT.HK,电讯,2025-06-20,1783.9,0.7921
HSCIT.HK,电讯,2025-06-27,1788.49,0.7515
HSCIT.HK,电讯,2025-07-04,1787.43,0.5502
HSCIT.HK,电讯,2025-07-11,1799.87,0.8344
HSCIT.HK,电讯,2025-07-18,1830.1,1.0233
HSCIT.HK,电讯,2025-07-25,1810.91,0.8046
HSCIT.HK,电讯,2025-08-01,1811.38,1.1894
HSCIT.HK,电讯,2025-08-08,1836.84,0.9846
HSCIT.HK,电讯,2025-08-15,1860.58,0.9739
HSCIT.HK,电讯,2025-08-22,1879.14,0.8625
HSCIT.HK,电讯,2025-08-29,1853.01,1.2572
HSCIT.HK,电讯,2025-09-05,1784.26,1.5363
HSCIT.HK,电讯,2025-09-12,1826.8,1.2977
HSCIT.HK,电讯,2025-09-19,1793.47,1.8094
HSCIT.HK,电讯,2025-09-26,1761.31,1.9476
HSCIT.HK,电讯,2025-09-30,1759.6,0.8084
HSCIT.HK,电讯,2025-10-10,1770.84,0.8058
HSCIT.HK,电讯,2025-10-17,1776.63,1.5613
HSCIT.HK,电讯,2025-10-24,1783.19,0.9821
HSCIT.HK,电讯,2025-10-31,1773.22,0.8141
HSCIT.HK,电讯,2025-11-07,1825.17,1.0509
HSCIT.HK,电讯,2025-11-14,1832.96,1.037
HSCIT.HK,电讯,2025-11-21,1803.99,0.7116
HSCIT.HK,电讯,2025-11-28,1830.56,0.8859
HSCIT.HK,电讯,2025-12-05,1827.37,0.6887
HSCIT.HK,电讯,2025-12-12,1803.03,0.8247
HSCIT.HK,电讯,2025-12-19,1756.03,1.028
HSCIT.HK,电讯,2025-12-26,1736.81,0.5497
HSCIT.HK,电讯,2025-12-31,1735.64,0.8645
HSCIT.HK,电讯,2026-01-09,1695.24,1.112
HSCIT.HK,电讯,2026-01-16,1672.51,1.1549
HSCIT.HK,电讯,2026-01-23,1664.37,1.0538
HSCIT.HK,电讯,2026-01-30,1679.41,1.5024
HSCIT.HK,电讯,2026-02-06,1665.57,1.8649
HSCIT.HK,电讯,2026-02-13,1633.22,1.0393
HSCIT.HK,电讯,2026-02-27,1660.1,0.7388
HSCIT.HK,电讯,2026-03-06,1661.48,0.9946
HSCIT.HK,电讯,2026-03-13,1683.24,0.8415
HSCIT.HK,电讯,2026-03-20,1656.83,1.0357
HSCIT.HK,电讯,2026-03-27,1636.48,1.1549
HSCIT.HK,电讯,2026-04-03,1667.95,0.5632
HSCIT.HK,电讯,2026-04-10,1691.56,0.4241
HSCIT.HK,电讯,2026-04-17,1701.92,0.674
HSCIT.HK,电讯,2026-04-24,1726.17,2.083
HSCIT.HK,电讯,2026-04-30,1743.79,1.7687
HSCIT.HK,电讯,2026-05-08,1773.83,1.0249
HSCIT.HK,电讯,2026-05-15,1781.32,1.7058
HSCIT.HK,电讯,2026-05-22,1750.04,8.638
HSCIT.HK,电讯,2026-05-29,1722.51,6.3759
HSCIT.HK,电讯,2026-06-05,1674.62,2.8304
HSCIT.HK,电讯,2026-06-12,1658.43,3.9843
HSCIT.HK,电讯,2026-06-18,1611.23,2.7298
HSCIT.HK,电讯,2026-06-26,1552.38,3.5494
HSCIT.HK,电讯,2026-07-03,1544.06,4.7462
HSCIT.HK,电讯,2026-07-10,1582.91,2.507
HSCIT.HK,电讯,2026-07-17,1607.44,9.0557
HSCIT.HK,电讯,2026-07-24,1643.7,3.6231
HSCIT.HK,电讯,2026-07-31,1684.8,6.0879
HSCIT.HK,电讯,2026-08-07,1639.93,8.3458
HSCIT.HK,电讯,2026-08-14,1636.56,8.159
HSCIT.HK,电讯,2026-08-21,1646.02,5.8284
HSCIT.HK,电讯,2026-08-28,1591.61,2.0264
HSCIU.HK,公用事业,2025-06-06,5543.95,1.2966
HSCIU.HK,公用事业,2025-06-13,5560.63,1.3871
HSCIU.HK,公用事业,2025-06-20,5471.13,1.5276
HSCIU.HK,公用事业,2025-06-27,5450.09,1.4667
HSCIU.HK,公用事业,2025-07-04,5522.79,1.7527
HSCIU.HK,公用事业,2025-07-11,5494.67,1.7321
HSCIU.HK,公用事业,2025-07-18,5534.51,1.5301
HSCIU.HK,公用事业,2025-07-25,5657.34,2.3938
HSCIU.HK,公用事业,2025-08-01,5598.38,1.6736
HSCIU.HK,公用事业,2025-08-08,5705.13,1.0855
HSCIU.HK,公用事业,2025-08-15,5671.41,1.3129
HSCIU.HK,公用事业,2025-08-22,5578.93,1.5985
HSCIU.HK,公用事业,2025-08-29,5552.71,1.9387
HSCIU.HK,公用事业,2025-09-05,5617.15,1.8308
HSCIU.HK,公用事业,2025-09-12,5719.08,1.6873
HSCIU.HK,公用事业,2025-09-19,5586.92,1.9675
HSCIU.HK,公用事业,2025-09-26,5486.33,1.5219
HSCIU.HK,公用事业,2025-09-30,5528.41,0.9486
HSCIU.HK,公用事业,2025-10-10,5615.39,0.9911
HSCIU.HK,公用事业,2025-10-17,5692.61,2.0839
HSCIU.HK,公用事业,2025-10-24,5695.17,1.662
HSCIU.HK,公用事业,2025-10-31,5699.73,1.3047
HSCIU.HK,公用事业,2025-11-07,5881.72,1.2943
HSCIU.HK,公用事业,2025-11-14,5874.78,1.1668
HSCIU.HK,公用事业,2025-11-21,5746.84,1.0846
HSCIU.HK,公用事业,2025-11-28,5818.97,1.1641
HSCIU.HK,公用事业,2025-12-05,5840.35,0.8663
HSCIU.HK,公用事业,2025-12-12,5790.29,1.1679
HSCIU.HK,公用事业,2025-12-19,5752.18,1.1877
HSCIU.HK,公用事业,2025-12-26,5821.19,0.4611
HSCIU.HK,公用事业,2025-12-31,5755.08,0.8753
HSCIU.HK,公用事业,2026-01-09,5827.67,1.2502
HSCIU.HK,公用事业,2026-01-16,5865.0,1.3253
HSCIU.HK,公用事业,2026-01-23,5979.31,1.2287
HSCIU.HK,公用事业,2026-01-30,6035.32,1.2159
HSCIU.HK,公用事业,2026-02-06,6093.42,1.5892
HSCIU.HK,公用事业,2026-02-13,6126.48,0.8848
HSCIU.HK,公用事业,2026-02-27,6190.38,1.1722
HSCIU.HK,公用事业,2026-03-06,6221.63,2.2248
HSCIU.HK,公用事业,2026-03-13,6203.1,1.9507
HSCIU.HK,公用事业,2026-03-20,6110.91,1.5415
HSCIU.HK,公用事业,2026-03-27,6008.9,2.214
HSCIU.HK,公用事业,2026-04-03,5998.4,1.2235
HSCIU.HK,公用事业,2026-04-10,6074.34,0.8561
HSCIU.HK,公用事业,2026-04-17,5960.59,1.3304
HSCIU.HK,公用事业,2026-04-24,6096.69,1.17
HSCIU.HK,公用事业,2026-04-30,6067.7,1.0344
HSCIU.HK,公用事业,2026-05-08,6128.92,1.5484
HSCIU.HK,公用事业,2026-05-15,6175.88,2.6936
HSCIU.HK,公用事业,2026-05-22,6067.94,1.6089
HSCIU.HK,公用事业,2026-05-29,5989.57,1.7812
HSCIU.HK,公用事业,2026-06-05,5756.13,2.0871
HSCIU.HK,公用事业,2026-06-12,5677.33,1.3647
HSCIU.HK,公用事业,2026-06-18,5478.69,1.4076
HSCIU.HK,公用事业,2026-06-26,5335.63,1.594
HSCIU.HK,公用事业,2026-07-03,5353.53,1.2384
HSCIU.HK,公用事业,2026-07-10,5411.05,1.1608
HSCIU.HK,公用事业,2026-07-17,5535.59,1.1216
HSCIU.HK,公用事业,2026-07-24,5645.91,1.1635
HSCIU.HK,公用事业,2026-07-31,5717.67,0.9555
HSCIU.HK,公用事业,2026-08-07,5554.99,1.0321
HSCIU.HK,公用事业,2026-08-14,5593.34,0.9205
HSCIU.HK,公用事业,2026-08-21,5767.92,1.1681
HSCIU.HK,公用事业,2026-08-28,5748.45,1.5295
HSHCI.HK,医疗保健,2025-06-06,3313.32,5.0235
HSHCI.HK,医疗保健,2025-06-13,3606.34,8.237
HSHCI.HK,医疗保健,2025-06-20,3327.97,6.1583
HSHCI.HK,医疗保健,2025-06-27,3422.83,4.7815
HSHCI.HK,医疗保健,2025-07-04,3594.06,4.2916
HSHCI.HK,医疗保健,2025-07-11,3592.34,4.5173
HSHCI.HK,医疗保健,2025-07-18,4023.42,6.4663
HSHCI.HK,医疗保健,2025-07-25,4057.2,5.5815
HSHCI.HK,医疗保健,2025-08-01,4132.88,7.4123
HSHCI.HK,医疗保健,2025-08-08,4142.35,5.6585
HSHCI.HK,医疗保健,2025-08-15,4437.44,5.7776
HSHCI.HK,医疗保健,2025-08-22,4478.65,6.3929
HSHCI.HK,医疗保健,2025-08-29,4325.82,6.2942
HSHCI.HK,医疗保健,2025-09-05,4628.01,6.2463
HSHCI.HK,医疗保健,2025-09-12,4561.82,5.5759
HSHCI.HK,医疗保健,2025-09-19,4472.64,6.0326
HSHCI.HK,医疗保健,2025-09-26,4347.63,4.5026
HSHCI.HK,医疗保健,2025-09-30,4637.4,2.1744
HSHCI.HK,医疗保健,2025-10-10,4339.05,2.6079
HSHCI.HK,医疗保健,2025-10-17,4087.64,4.5024
HSHCI.HK,医疗保健,2025-10-24,4052.95,3.1973
HSHCI.HK,医疗保健,2025-10-31,4048.32,2.7202
HSHCI.HK,医疗保健,2025-11-07,3942.42,2.8627
HSHCI.HK,医疗保健,2025-11-14,4210.62,2.8684
HSHCI.HK,医疗保健,2025-11-21,3894.96,2.3545
HSHCI.HK,医疗保健,2025-11-28,4044.78,2.5269
HSHCI.HK,医疗保健,2025-12-05,4016.25,2.0238
